,horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
1218,2024-05-02 18:00:00+00:00,B,2,14,5,5,10.39999962,88,3.599999905,0.0,502.0,-0.5,-0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,87.30455951347142,104.38935677477265,57.650271358178976,7.600000380000001,0.0,231.04002310400062,8086.400808640022,831.7440612256
1219,2024-05-02 19:00:00+00:00,B,2,15,5,5,11.10000038,86,3.200000048,0.0,375.0,-0.707106781,-0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,93.76449971564371,87.30455951347142,52.932156301367485,6.899999619999999,0.0,190.43997902400054,6665.399265840018,609.4079420179207
1220,2024-05-02 20:00:00+00:00,B,2,16,5,5,11.89999962,82,3.200000048,0.0,488.0,-0.866025404,-0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,76.55924636979722,93.76449971564371,48.24040802942828,6.100000380000001,0.0,148.84001854400063,5209.400649040022,476.2880664851229
1221,2024-05-02 21:00:00+00:00,B,2,17,5,5,11.89999962,80,3.599999905,0.0,373.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,71.04084879919611,76.55924636979722,39.30717976334531,6.100000380000001,0.0,148.84001854400063,5209.400649040022,535.8240526186005
51,2024-05-02 23:00:00+00:00,A,2,19,5,5,11.89999962,82,2.0,0.0,118.0,-0.965925826,0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,126.49796288478237,78.04611118588721,110.75815056511972,6.100000380000001,0.0,148.84001854400063,7590.840945744032,297.68003708800126
52,2024-05-03 00:00:00+00:00,A,2,20,5,5,11.5,80,2.0,0.0,0.0,-0.866025404,0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,127.80618048119013,126.49796288478237,110.85470269139545,6.5,0.0,169.0,8619.0,338.0
53,2024-05-03 02:00:00+00:00,A,2,22,5,5,10.69999981,84,2.0,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,97.85398821077541,127.80618048119013,104.64196774040263,7.30000019,0.0,213.16001109600018,10871.160565896009,426.32002219200035
54,2024-05-03 05:00:00+00:00,A,3,1,5,6,10.0,84,2.0,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,58.52552981258259,97.85398821077541,93.1287662701648,8.0,0.0,256.0,13056.0,512.0
1222,2024-05-03 06:00:00+00:00,B,3,2,5,6,9.300000191,88,2.400000095,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,8.035133248852475,71.04084879919611,34.39666255440443,8.699999809,0.0,302.7599867064001,10899.359521430404,726.6239968575591
55,2024-05-03 07:00:00+00:00,A,3,3,5,6,9.300000191,86,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,48.76214665323147,58.52552981258259,88.37029053829134,8.699999809,0.0,302.7599867064001,15440.759322026406,847.727948245441
1223,2024-05-03 07:00:00+00:00,B,3,3,5,6,9.300000191,86,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,0.9493156235743356,8.035133248852475,34.17481612160926,8.699999809,0.0,302.7599867064001,10899.359521430404,847.727948245441
56,2024-05-03 08:00:00+00:00,A,3,4,5,6,8.5,86,2.799999952,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,51.80820152129539,48.76214665323147,83.60994969424195,9.5,0.0,361.0,18411.0,1010.7999826719999
57,2024-05-03 09:00:00+00:00,A,3,5,5,6,8.100000381,88,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,58.8989926782219,51.80820152129539,81.5315160626545,9.899999619,0.0,392.03996982480066,19994.038461064833,1254.5279222572808
1224,2024-05-03 09:00:00+00:00,B,3,5,5,6,8.100000381,88,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,14.705260642999662,0.9493156235743356,35.9880538846264,9.899999619,0.0,392.03996982480066,14113.438913692824,1254.5279222572808
58,2024-05-03 10:00:00+00:00,A,3,6,5,6,7.800000191,86,2.799999952,0.0,40.0,1.0,6.12e-17,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,70.19618085890193,58.8989926782219,84.32556157465959,10.199999809000001,0.0,416.15998441440024,21224.159205134412,1165.2479363846414
1225,2024-05-03 12:00:00+00:00,B,3,8,5,6,7.400000095,86,3.200000048,0.0,96.0,0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,53.71899062320145,14.705260642999662,48.9534713016269,10.599999905,0.0,449.4399919440001,16179.839709984004,1438.20799579392
59,2024-05-03 12:00:00+00:00,A,3,8,5,6,7.400000095,86,3.200000048,0.0,96.0,0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,99.13699668044455,70.19618085890193,95.34093993886384,10.599999905,0.0,449.4399919440001,22921.439589144004,1438.20799579392
60,2024-05-03 13:00:00+00:00,A,3,9,5,6,8.100000381,84,2.400000095,0.0,210.0,0.707106781,-0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,107.14963382156904,99.13699668044455,95.35744493841409,9.899999619,0.0,392.03996982480066,19994.038461064833,940.8959648233188
1226,2024-05-03 16:00:00+00:00,B,3,12,5,6,12.19999981,78,1.600000024,0.0,649.0,1.22e-16,-1.0,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,61.50708987124921,53.71899062320145,57.631411722891436,5.80000019,0.0,134.56000881600016,4844.160317376006,215.2960173350405
61,2024-05-03 18:00:00+00:00,A,3,14,5,6,16.29999924,70,1.600000024,0.0,794.0,-0.5,-0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,93.1788479813593,107.14963382156904,95.41024726747126,1.7000007600000018,0.0,11.560010336002335,589.5605271361192,18.496016815043987
1227,2024-05-03 18:00:00+00:00,B,3,14,5,6,16.29999924,70,1.600000024,0.0,794.0,-0.5,-0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,58.096921083498444,61.50708987124921,62.49401186572012,1.7000007600000018,0.0,11.560010336002335,416.1603720960841,18.496016815043987
62,2024-05-03 20:00:00+00:00,A,3,16,5,6,19.29999924,58,2.400000095,0.0,627.0,-0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,93.58361931443848,93.1788479813593,86.88631042918365,0.0,0.0,0.0,0.0,0.0
1228,2024-05-03 20:00:00+00:00,B,3,16,5,6,19.29999924,58,2.400000095,0.0,627.0,-0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,66.1876590151015,58.096921083498444,67.43106301012078,0.0,0.0,0.0,0.0,0.0
1229,2024-05-03 22:00:00+00:00,B,3,18,5,6,19.29999924,58,2.0,0.0,147.0,-1.0,-1.84e-16,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,94.60489479816016,66.1876590151015,74.01906947678877,0.0,0.0,0.0,0.0,0.0
1230,2024-05-04 00:00:00+00:00,B,3,20,5,6,17.0,63,2.0,0.0,0.0,-0.866025404,0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,81.92661617849856,94.60489479816016,73.18701981693883,1.0,0.0,4.0,144.0,8.0
1231,2024-05-04 01:00:00+00:00,B,3,21,5,6,15.89999962,66,2.0,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,66.34214690143483,81.92661617849856,72.34391164726809,2.100000380000001,0.0,17.640006384000593,635.0402298240214,35.280012768001185
63,2024-05-04 05:00:00+00:00,A,4,1,5,7,11.89999962,74,3.599999905,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,39.85229241881777,93.58361931443848,68.92008348783219,6.100000380000001,0.0,148.84001854400063,7590.840945744032,535.8240526186005
64,2024-05-04 07:00:00+00:00,A,4,3,5,7,10.39999962,80,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,35.9361406729507,39.85229241881777,67.55610933497285,7.600000380000001,0.0,231.04002310400062,11783.041178304033,739.3280850227231
1232,2024-05-04 08:00:00+00:00,B,4,4,5,7,9.300000191,90,3.200000048,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,16.519093568954162,66.34214690143483,40.88855005629923,8.699999809,0.0,302.7599867064001,10899.359521430404,968.8319719929598
1233,2024-05-04 09:00:00+00:00,B,4,5,5,7,8.899999619,93,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,17.491778395400956,16.519093568954162,34.961974103749036,9.100000381,0.0,331.2400277368005,11924.64099852482,1059.968104657283
1234,2024-05-04 11:00:00+00:00,B,4,7,5,7,8.100000381,95,2.799999952,0.0,122.0,0.965925826,-0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,35.163908841811946,17.491778395400956,37.72851258773292,9.899999619,0.0,392.03996982480066,14113.438913692824,1097.7118966915232
1235,2024-05-04 12:00:00+00:00,B,4,8,5,7,8.5,95,2.799999952,0.0,157.0,0.866025404,-0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,51.64429541738315,35.163908841811946,46.45151423404555,9.5,0.0,361.0,12996.0,1010.7999826719999
1236,2024-05-04 14:00:00+00:00,B,4,10,5,7,8.5,95,3.200000048,0.0,349.0,0.5,-0.866025404,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,67.47361543574772,51.64429541738315,53.30771299519299,9.5,0.0,361.0,12996.0,1155.200017328
65,2024-05-04 15:00:00+00:00,A,4,11,5,7,8.899999619,98,3.200000048,0.0,486.0,0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,91.88338681065039,35.9361406729507,72.9511308781341,9.100000381,0.0,331.2400277368005,16893.241414576827,1059.968104657283
1237,2024-05-04 17:00:00+00:00,B,4,13,5,7,12.60000038,86,2.0,0.0,822.0,-0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,56.512439502244575,67.47361543574772,58.03316425760335,5.399999619999999,0.0,116.63998358400053,4199.039409024019,233.27996716800106
66,2024-05-04 17:00:00+00:00,A,4,13,5,7,12.60000038,86,2.0,0.0,822.0,-0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,82.8230704742048,91.88338681065039,75.90049880404355,5.399999619999999,0.0,116.63998358400053,5948.639162784028,233.27996716800106
1238,2024-05-04 19:00:00+00:00,B,4,15,5,7,15.89999962,79,3.200000048,0.0,750.0,-0.707106781,-0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,58.46631060805268,56.512439502244575,62.80079949639151,2.100000380000001,0.0,17.640006384000593,635.0402298240214,56.44802127552221
67,2024-05-04 20:00:00+00:00,A,4,16,5,7,16.70000076,70,2.0,0.0,617.0,-0.866025404,-0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,95.61212314202196,82.8230704742048,79.50094083343214,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,13.519984192004584
1239,2024-05-04 21:00:00+00:00,B,4,17,5,7,16.70000076,71,2.799999952,0.0,427.0,-0.965925826,-0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,76.15743382473545,58.46631060805268,65.09366199984694,1.2999992399999982,0.0,6.759992096002292,243.3597154560825,18.927977544326797
1240,2024-05-05 00:00:00+00:00,B,4,20,5,7,15.89999962,79,1.600000024,0.0,5.0,-0.866025404,0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,79.1070675737154,76.15743382473545,59.565160280278796,2.100000380000001,0.0,17.640006384000593,635.0402298240214,28.224010637761104
68,2024-05-05 01:00:00+00:00,A,4,21,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,96.83412980355307,95.61212314202196,85.81188927151219,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,27.647992350720322
1241,2024-05-05 01:00:00+00:00,B,4,21,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,64.94966368133026,79.1070675737154,55.677181935689276,2.399999619999999,0.0,23.03999270400056,829.4397373440202,27.647992350720322
1242,2024-05-05 02:00:00+00:00,B,4,22,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,46.97375077357469,64.94966368133026,50.40480231006883,2.399999619999999,0.0,23.03999270400056,829.4397373440202,27.647992350720322
1243,2024-05-05 07:00:00+00:00,B,5,3,5,1,12.60000038,76,3.599999905,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,4.53211139878897,46.97375077357469,43.55740267275637,5.399999619999999,0.0,116.63998358400053,4199.039409024019,419.90392982160347
69,2024-05-05 08:00:00+00:00,A,5,4,5,1,12.19999981,78,3.599999905,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,48.12205225802339,96.83412980355307,78.97304996504643,5.80000019,0.0,134.56000881600016,6997.1204584320085,484.4160189543997
1244,2024-05-05 09:00:00+00:00,B,5,5,5,1,11.5,78,4.0,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,12.846049066601694,4.53211139878897,43.42169335292519,6.5,0.0,169.0,6084.0,676.0
70,2024-05-05 10:00:00+00:00,A,5,6,5,1,11.10000038,78,4.0,0.0,29.0,1.0,6.12e-17,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,55.44678554429959,48.12205225802339,69.25652890633101,6.899999619999999,0.0,190.43997902400054,9902.878909248027,761.7599160960021
71,2024-05-05 14:00:00+00:00,A,5,10,5,1,10.0,93,6.0,0.0,199.0,0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,97.47929145306672,55.44678554429959,76.41036390059674,8.0,0.0,256.0,13312.0,1536.0
1245,2024-05-05 14:00:00+00:00,B,5,10,5,1,10.0,93,6.0,0.0,199.0,0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,63.391242172911745,12.846049066601694,50.3097151309826,8.0,0.0,256.0,9216.0,1536.0
72,2024-05-05 16:00:00+00:00,A,5,12,5,1,10.39999962,95,5.599999905,0.0,254.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,120.60609258451558,97.47929145306672,78.5492094405705,7.600000380000001,0.0,231.04002310400062,12014.081201408033,1293.8241074336013
1246,2024-05-05 16:00:00+00:00,B,5,12,5,1,10.39999962,95,5.599999905,0.0,254.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,87.74086903513754,63.391242172911745,52.87591801190898,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1293.8241074336013
1247,2024-05-05 17:00:00+00:00,B,5,13,5,1,10.39999962,98,5.199999809,0.0,200.0,-0.258819045,-0.965925826,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,104.84630193229668,87.74086903513754,56.4791082482431,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1201.408076012159
1248,2024-05-05 20:00:00+00:00,B,5,16,5,1,10.39999962,98,5.599999905,0.0,237.0,-0.866025404,-0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,101.25672583094601,104.84630193229668,58.738920063936185,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1293.8241074336013
1249,2024-05-05 22:00:00+00:00,B,5,18,5,1,10.69999981,98,4.400000095,0.0,124.0,-1.0,-1.84e-16,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,96.72034930295166,101.25672583094601,61.340510817286194,7.30000019,0.0,213.16001109600018,7673.760399456007,937.9040690726018
73,2024-05-05 22:00:00+00:00,A,5,18,5,1,10.69999981,98,4.400000095,0.0,124.0,-1.0,-1.84e-16,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,125.03849310271076,120.60609258451558,80.92007195632209,7.30000019,0.0,213.16001109600018,11084.32057699201,937.9040690726018
74,2024-05-05 23:00:00+00:00,A,5,19,5,1,10.69999981,98,4.0,0.0,107.0,-0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,115.54917508112,125.03849310271076,81.42549585646935,7.30000019,0.0,213.16001109600018,11084.32057699201,852.6400443840007
1250,2024-05-06 00:00:00+00:00,B,5,20,5,1,10.69999981,98,4.0,0.0,9.0,-0.866025404,0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,80.75727206880535,96.72034930295166,62.39840849219556,7.30000019,0.0,213.16001109600018,7673.760399456007,852.6400443840007
1251,2024-05-06 13:00:00+00:00,B,6,9,5,2,13.30000019,95,2.0,0.0,169.0,0.707106781,-0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,61.882580311451335,80.75727206880535,43.853262976278046,4.69999981,0.0,88.35999285600013,3180.959742816005,176.71998571200027
1252,2024-05-06 14:00:00+00:00,B,6,10,5,2,14.39999962,89,2.400000095,0.0,283.0,0.5,-0.866025404,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,62.26896519227702,61.882580311451335,45.89771178289901,3.600000380000001,0.0,51.8400109440006,1866.2403939840217,124.41603119040249
1253,2024-05-06 16:00:00+00:00,B,6,12,5,2,15.60000038,81,3.599999905,0.0,486.0,1.22e-16,-1.0,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,65.16588893243735,62.26896519227702,54.389078864271845,2.399999619999999,0.0,23.03999270400056,829.4397373440202,82.94397154560271
1254,2024-05-06 19:00:00+00:00,B,6,15,5,2,21.10000038,60,5.199999809,0.0,760.0,-0.707106781,-0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,52.28507391887919,65.16588893243735,67.2186751809353,0.0,0.0,0.0,0.0,0.0
1255,2024-05-06 20:00:00+00:00,B,6,16,5,2,21.10000038,53,4.800000191,0.0,634.0,-0.866025404,-0.5,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,63.92797331646142,52.28507391887919,77.76232947465272,0.0,0.0,0.0,0.0,0.0
75,2024-05-06 21:00:00+00:00,A,6,17,5,2,21.5,49,4.0,0.0,474.0,-0.965925826,-0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,101.299327523226,115.54917508112,92.88500912168506,0.0,0.0,0.0,0.0,0.0
76,2024-05-06 22:00:00+00:00,A,6,18,5,2,20.70000076,50,4.0,0.0,298.0,-1.0,-1.84e-16,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,106.31196590575708,101.299327523226,98.2862695480865,0.0,0.0,0.0,0.0,0.0
77,2024-05-06 23:00:00+00:00,A,6,19,5,2,20.39999962,43,4.400000095,0.0,130.0,-0.965925826,0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,108.70761900597341,106.31196590575708,103.473774221548,0.0,0.0,0.0,0.0,0.0
78,2024-05-07 01:00:00+00:00,A,6,21,5,2,17.0,44,2.400000095,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,98.90739069426958,108.70761900597341,106.04776875596397,1.0,0.0,4.0,208.0,9.60000038
1256,2024-05-07 03:00:00+00:00,B,6,23,5,2,14.10000038,58,2.0,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,46.904020047660595,63.92797331646142,83.49120640653213,3.899999619999999,0.0,60.83998814400055,2251.07956132802,121.6799762880011
1257,2024-05-07 06:00:00+00:00,B,7,2,5,3,9.600000381,78,1.600000024,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,34.796782256156945,46.904020047660595,80.44250204977673,8.399999619,0.0,282.2399743968006,10442.879052681623,451.5839658086404
79,2024-05-07 06:00:00+00:00,A,7,2,5,3,9.600000381,78,1.600000024,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,69.92634626781785,98.90739069426958,108.59490426643411,8.399999619,0.0,282.2399743968006,14676.478668633632,451.5839658086404
1258,2024-05-07 08:00:00+00:00,B,7,4,5,3,8.100000381,80,1.200000048,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,39.641791633118714,34.796782256156945,74.5122302119994,9.899999619,0.0,392.03996982480066,14505.478883517624,470.4479826076793
80,2024-05-07 09:00:00+00:00,A,7,5,5,3,7.400000095,86,1.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,86.02947161339299,69.92634626781785,107.66040446971488,10.599999905,0.0,449.4399919440001,23370.879581088004,539.3280119059197
1259,2024-05-07 09:00:00+00:00,B,7,5,5,3,7.400000095,86,1.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,47.78088791131097,39.641791633118714,70.88258913030253,10.599999905,0.0,449.4399919440001,16629.279701928004,539.3280119059197
81,2024-05-07 10:00:00+00:00,A,7,6,5,3,6.300000191,93,1.200000048,0.0,32.0,1.0,6.12e-17,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,97.85137463378642,86.02947161339299,105.77354942946371,11.699999809000001,0.0,547.5599821224002,28473.119070364814,657.0720048297594
1260,2024-05-07 10:00:00+00:00,B,7,6,5,3,6.300000191,93,1.200000048,0.0,32.0,1.0,6.12e-17,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,56.97680965500783,47.78088791131097,66.50055093453754,11.699999809000001,0.0,547.5599821224002,20259.71933852881,657.0720048297594
1261,2024-05-07 11:00:00+00:00,B,7,7,5,3,10.0,76,1.200000048,0.0,185.0,0.965925826,-0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,49.41635346896754,56.97680965500783,64.65270164431213,8.0,0.0,256.0,9472.0,307.200012288
1262,2024-05-07 12:00:00+00:00,B,7,8,5,3,12.19999981,72,1.200000048,0.0,367.0,0.866025404,-0.5,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,43.213057534313634,49.41635346896754,62.78727253766454,5.80000019,0.0,134.56000881600016,4978.720326192006,161.47201703808062
1263,2024-05-07 15:00:00+00:00,B,7,11,5,3,16.70000076,47,2.0,0.0,824.0,0.258819045,-0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,33.98364639701302,43.213057534313634,58.46473038800654,1.2999992399999982,0.0,6.759992096002292,250.1197075520848,13.519984192004584
82,2024-05-07 16:00:00+00:00,A,7,12,5,3,17.79999924,49,3.200000048,0.0,896.0,1.22e-16,-1.0,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,74.16980745436095,97.85137463378642,103.16546077411331,0.20000076000000178,0.0,0.16000121600231323,8.320063232120289,0.5120038988874608
83,2024-05-07 17:00:00+00:00,A,7,13,5,3,18.5,44,2.400000095,0.0,913.0,-0.258819045,-0.965925826,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,78.00789119493888,74.16980745436095,98.16198192161478,0.0,0.0,0.0,0.0,0.0
1264,2024-05-07 18:00:00+00:00,B,7,14,5,3,19.60000038,45,3.200000048,0.0,879.0,-0.5,-0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,41.464268443940995,33.98364639701302,53.02397296415897,0.0,0.0,0.0,0.0,0.0
1265,2024-05-07 21:00:00+00:00,B,7,17,5,3,21.10000038,35,2.799999952,0.0,492.0,-0.965925826,-0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,62.95202454354816,41.464268443940995,48.540576657208476,0.0,0.0,0.0,0.0,0.0
1266,2024-05-07 23:00:00+00:00,B,7,19,5,3,20.39999962,36,2.400000095,0.0,131.0,-0.965925826,0.258819045,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,72.44187791788087,62.95202454354816,46.3121002884548,0.0,0.0,0.0,0.0,0.0
1267,2024-05-08 00:00:00+00:00,B,7,20,5,3,18.5,47,2.400000095,0.0,11.0,-0.866025404,0.5,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,68.30175717070412,72.44187791788087,46.20290714808655,0.0,0.0,0.0,0.0,0.0
84,2024-05-08 00:00:00+00:00,A,7,20,5,3,18.5,47,2.400000095,0.0,11.0,-0.866025404,0.5,0.5,-0.866025404,0.433883739,-0.900968868,0,0,52,306,0,103.6755593937874,78.00789119493888,88.00994474274486,0.0,0.0,0.0,0.0,0.0
1268,2024-05-08 02:00:00+00:00,B,7,22,5,3,15.89999962,60,1.200000048,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,0.433883739,-0.900968868,0,0,37,255,0,46.71825438387293,68.30175717070412,47.497179203210585,2.100000380000001,0.0,17.640006384000593,652.6802362080219,21.168008507521016
85,2024-05-08 07:00:00+00:00,A,8,3,5,4,10.69999981,65,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,53.68671424114382,103.6755593937874,88.1831312627101,7.30000019,0.0,213.16001109600018,11084.32057699201,682.1120457388811
1269,2024-05-08 07:00:00+00:00,B,8,3,5,4,10.69999981,65,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,37,255,0,12.713953970920016,46.71825438387293,48.14989841550171,7.30000019,0.0,213.16001109600018,7886.920410552007,682.1120457388811
1270,2024-05-08 10:00:00+00:00,B,8,6,5,4,8.899999619,70,2.799999952,0.0,46.0,1.0,6.12e-17,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,37,255,0,33.585066749793356,12.713953970920016,48.7057341929008,9.100000381,0.0,331.2400277368005,12255.881026261619,927.4720617635201
1271,2024-05-08 15:00:00+00:00,B,8,11,5,4,11.5,67,4.0,0.0,326.0,0.258819045,-0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,37,255,0,70.13417931387343,33.585066749793356,47.10475017315588,6.5,0.0,169.0,6253.0,676.0
1272,2024-05-08 16:00:00+00:00,B,8,12,5,4,10.69999981,70,2.799999952,0.0,198.0,1.22e-16,-1.0,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,37,255,0,100.10242625765852,70.13417931387343,46.53377286236134,7.30000019,0.0,213.16001109600018,7886.920410552007,596.84802083712
